Id,SalePrice
1461,121518.64729181086
1462,155037.58434573442
1463,182827.82760342918
1464,185793.3714518005
1465,196794.6752611569
1466,172295.66916209552
1467,169414.49005418652
1468,169854.69777275578
1469,174467.444007187
1470,122643.17977839154
1471,199667.4763630885
1472,94264.8494349213
1473,95060.08390914113
1474,149773.88635502814
1475,135406.95716847957
1476,356557.0815703791
1477,261541.579794622
1478,293806.4870545361
1479,246711.45742327158
1480,493263.6809857792
1481,304437.31688374694
1482,199801.8605636685
1483,173328.94052835298
1484,169502.9207596449
1485,175803.7375291304
1486,192112.6074002444
1487,338365.73630399414
1488,231363.04442461024
1489,204917.13496376364
1490,224716.6909854487
1491,183673.32167505307
1492,78792.60407633222
1493,191082.77813632015
1494,263293.2633889388
1495,265165.0907251139
1496,225535.0636000223
1497,185645.89739693457
1498,156024.2981155483
1499,151344.32149181401
1500,154061.4502325653
1501,173015.730955869
1502,155370.72557926553
1503,305463.58721191005
1504,234209.7229367604
1505,220444.45285410108
1506,171530.0057002923
1507,232328.78620984577
1508,198303.56344822838
1509,163073.64226173362
1510,152893.8050814599
1511,138852.4409604019
1512,172141.87098308807
1513,137165.60296562518
1514,179777.50857984586
1515,212798.20828645935
1516,155428.6966980709
1517,153283.25892000095
1518,119765.38736736034
1519,217801.57457591157
1520,133399.93577138148
1521,140280.8992048643
1522,164108.37349452588
1523,111574.24131454894
1524,122968.13479611641
1525,120317.65824635793
1526,115613.06617113829
1527,102128.07933044212
1528,132713.39954313333
1529,145067.84087612163
1530,171073.06075238204
1531,101842.56228222491
1532,91669.48492775463
1533,136808.30101630354
1534,109074.47309456927
1535,152593.5713629985
1536,107142.98899627934
1537,64218.23078074125
1538,182869.22999834045
1539,230436.50304325292
1540,86476.87192755355
1541,147027.27582533672
1542,138505.06884681794
1543,222597.0947994495
1544,76238.69551994036
1545,108717.45427010227
1546,125873.38279018123
1547,140504.075803563
1548,138384.80184389665
1549,116230.95369635502
1550,136562.57503447935
1551,103605.55313262963
1552,131460.57729389475
1553,147276.86126587022
1554,108336.6960926161
1555,168300.92556200395
1556,82271.9760846707
1557,100113.01179972886
1558,84343.78430573641
1559,78249.54841632629
1560,129212.97194838255
1561,117524.1456582706
1562,125160.57693935091
1563,119604.09971903803
1564,144964.49923411218
1565,148804.66975619574
1566,204217.78313018612
1567,70022.58144468229
1568,231646.71603469062
1569,131272.39406583403
1570,122616.35011775393
1571,121588.72950594088
1572,146250.8957354254
1573,240863.82070773342
1574,102901.027712509
1575,216122.42936520517
1576,234366.73091583318
1577,197959.17030117943
1578,142911.92473595636
1579,139510.578644675
1580,189636.6062530429
1581,142782.00487540918
1582,127794.55316854906
1583,316863.78123824834
1584,226211.1959881596
1585,137336.26763313953
1586,67754.25143957687
1587,91861.39655671925
1588,152926.33080236914
1589,96192.57499928185
1590,137444.3256951026
1591,99590.6156864206
1592,118615.4354768126
1593,124232.64165858581
1594,122745.18763336692
1595,102241.1615212229
1596,244539.0172293706
1597,176107.93144853492
1598,191406.21655196295
1599,185685.93734618818
1600,169667.96887376645
1601,65323.46939034215
1602,108144.50632592004
1603,85579.57479310036
1604,274597.15481465764
1605,238197.55621709416
1606,176595.61986767116
1607,119338.14818897173
1608,209444.76925790988
1609,197341.31605010782
1610,165854.14590358234
1611,134206.93391926683
1612,161971.57204744153
1613,159948.9542066673
1614,114481.11454372201
1615,85507.40860803347
1616,72436.0853097917
1617,85958.46676210285
1618,127739.57700721826
1619,141461.4206115478
1620,129537.53918141092
1621,143551.86546818947
1622,149175.77719631707
1623,299868.4025743586
1624,212693.83218165467
1625,114572.00643195266
1626,163146.64483761427
1627,180847.55774751207
1628,253159.74953168374
1629,179919.81787230508
1630,397814.10394708515
1631,226868.61797534465
1632,251947.58079392283
1633,170035.84271741757
1634,184091.1065698357
1635,175492.82187705408
1636,155303.32514596827
1637,179204.3567864596
1638,193144.94148934743
1639,175841.29498089413
1640,241317.2704129916
1641,171507.1455160687
1642,226394.1553217349
1643,206832.65540761827
1644,232084.87607301577
1645,181388.34985958348
1646,154490.10853575432
1647,155362.04862330487
1648,125740.44562906804
1649,139718.71365382377
1650,114353.38708746726
1651,120620.18747300729
1652,89505.89439074729
1653,90151.345138894
1654,153283.5715434469
1655,147630.1838561238
