Id,SalePrice
1461,127436.34816340821
1462,154056.28301594823
1463,181607.7977618761
1464,181471.94715462616
1465,198974.57652573794
1466,182319.84239557633
1467,166226.5542535519
1468,175815.70153812366
1469,183860.23531231072
1470,120599.84613961497
1471,196738.23313403787
1472,96354.29150660716
1473,98892.42716921613
1474,158854.05817693612
1475,146694.23446126905
1476,386545.7638960006
1477,251958.6674853822
1478,302976.84625190456
1479,248891.0564805864
1480,445125.9080541177
1481,309224.97302173614
1482,208574.36452818487
1483,177822.77603232086
1484,177978.837832922
1485,172278.04430719808
1486,200082.4797738114
1487,327062.53053851065
1488,238576.8033591638
1489,210743.1810334793
1490,197824.7834333451
1491,193180.5087580748
1492,96106.39660737851
1493,175712.66384153342
1494,298132.027703008
1495,296174.23760106607
1496,228565.59966321773
1497,194006.47044746988
1498,154178.8635773138
1499,152934.2638396788
1500,151959.684331008
1501,172624.86000494534
1502,168903.78355555088
1503,299068.40901046863
1504,231255.33405095476
1505,215331.89673676327
1506,182023.09489745522
1507,218714.26879380367
1508,198337.04486478848
1509,163930.0319587829
1510,151250.7967683009
1511,151978.50447393095
1512,172035.36910105232
1513,150374.90159265065
1514,159022.22172823682
1515,182208.6524407703
1516,159961.25274224865
1517,152870.49957436556
1518,130259.40505409069
1519,222766.11894083637
1520,139566.01301057008
1521,145919.65326146065
1522,161359.32050536654
1523,115741.59450983451
1524,122494.83871417643
1525,124671.19577736556
1526,130078.00281963786
1527,105035.56818875656
1528,126825.14099337428
1529,142362.56458563398
1530,167818.6508943149
1531,129284.26430195327
1532,108205.13607209275
1533,146584.97816024104
1534,116257.02801495307
1535,159445.6553205782
1536,116447.89258544972
1537,76518.70371115147
1538,181914.5652877747
1539,241954.1387973154
1540,113961.48362347673
1541,149388.3621770965
1542,143518.29277782858
1543,219908.852711145
1544,81146.04148306075
1545,105701.32715649107
1546,122244.56550583866
1547,141440.542017168
1548,136917.70715568546
1549,113960.48272308607
1550,143287.34526854078
1551,117285.51699157381
1552,148389.0960253853
1553,142362.8508248194
1554,112322.05339162362
1555,168793.6754577665
1556,98723.57862461204
1557,127760.54536014886
1558,93363.27668885079
1559,119169.36398563356
1560,153003.22131201293
1561,151342.49124139035
1562,125069.1243613054
1563,124933.73956141112
1564,163583.89067699542
1565,155509.50657921526
1566,215959.2232008214
1567,80704.82976105507
1568,225013.4144194178
1569,149726.0366680639
1570,125472.04856779962
1571,134590.62018865914
1572,145257.8441839164
1573,240060.06438360657
1574,117275.7557002577
1575,211940.31938450993
1576,213754.48373802984
1577,205982.15675802995
1578,149745.0447529247
1579,142488.1916840962
1580,192390.61904778038
1581,142105.64971222202
1582,128696.92079033396
1583,330164.28919351794
1584,241307.92604549407
1585,141902.14906658218
1586,74760.48268669398
1587,106499.49682129298
1588,153739.99670851472
1589,102617.64331273803
1590,134477.20511160343
1591,107618.45232316009
1592,127533.71745417567
1593,117995.96528740689
1594,138095.34720811507
1595,122590.56099447123
1596,234875.18968685996
1597,160277.86682231157
1598,183837.16535579602
1599,214571.5039547012
1600,192890.73347951676
1601,81046.46090156422
1602,113299.39241913772
1603,98261.61784797673
1604,281857.795277021
1605,250706.96349851842
1606,167221.97189253152
1607,161567.48581057685
1608,214691.9793268245
1609,200680.84512150352
1610,163669.12681924074
1611,150438.40950376625
1612,168159.68878678198
1613,166718.11984155665
1614,123253.6977813346
1615,88001.31250222289
1616,83327.44204709768
1617,90680.86250316267
1618,126307.91598708936
1619,130444.67417409287
1620,147679.41397167742
1621,136879.70950069732
1622,155500.62327970142
1623,294651.97747670644
1624,212529.94851379795
1625,130167.1882622877
1626,172919.11571164546
1627,185854.0549021631
1628,284162.30953462736
1629,177019.5820805102
1630,347110.60304340714
1631,221224.8039318962
1632,249578.19578266976
1633,169236.6762177243
1634,180154.76354419632
1635,179397.93650278592
1636,160865.42251809264
1637,175471.32012508714
1638,214994.19468150046
1639,177143.11793365894
1640,245813.88931583744
1641,182519.703174253
1642,222557.83703928097
1643,225949.56673254137
1644,224238.52861873803
1645,180042.791767312
1646,152798.44208181408
1647,164787.4914314467
1648,143603.1984396936
1649,140026.90497521168
1650,122645.78852109081
1651,121680.13929299334
1652,94867.04567978893
1653,99164.04910304293
1654,160606.58326924147
1655,160186.67751651065
1656,155694.0284667679
1657,157641.70989325116
1658,159031.69547844224
1659,148555.42691317765
1660,143059.11383561156
1661,433248.89600110636
1662,391053.72165326786
1663,372876.80313528
1664,441446.2167503509
1665,315010.5040545523
1666,329665.56003426295
1667,353249.99424275744
1668,328138.4331546704
1669,300481.2123569556
1670,338283.65886232804
1671,261774.85227105842
1672,458693.078892629
1673,301943.9796549228
1674,250861.65644221046
1675,186498.03961859687
1676,189166.35159747527
1677,212127.997212812
1678,457451.4601630391
1679,373708.6299611455
1680,324857.50912041304
1681,271272.18887610274
1682,304899.6717631952
1683,189259.92780069474
1684,173068.56497950153
1685,176080.166499912
1686,171093.7548217461
1687,168018.62448027884
1688,188639.72519538456
1689,191576.7824200302
1690,183024.33793421136
1691,173930.81894111077
1692,267160.6404178511
1693,169447.9439607909
1694,183451.71901892865
1695,171417.86047150992
1696,263278.63856865844
1697,173038.15357763678
1698,345019.31229836046
1699,329057.4876088341
1700,244106.8029830127
1701,263806.9659822869
1702,254458.60598916555
1703,251325.30334284934
1704,294048.7702169407
1705,235908.23121091694
1706,442882.0257173299
1707,220365.48639712884
1708,217917.21070298902
1709,282550.44868835213
1710,225731.25344347468
1711,266986.80286058027
1712,238882.63646724253
1713,245919.8343293231
1714,224714.72818078453
1715,200238.49585324188
1716,178191.4650862396
1717,168490.0553137781
1718,136866.0335222882
1719,205222.9552158691
1720,250573.24398442812
1721,168758.02249368932
1722,128576.15692538265
1723,155155.2160259949
1724,213922.7015499219
1725,231450.11938282763
1726,187217.8381762256
1727,172519.43383674842
1728,189197.88146986542
1729,164167.05117041207
1730,159692.97983584553
1731,125046.88594231817
1732,132280.65412900952
1733,126308.0754186492
1734,134607.33551911774
1735,130700.5451125851
1736,118526.69263427654
1737,365931.40284346434
1738,215778.24897294224
1739,268425.8594694439
1740,189944.28275333758
1741,180383.61712445196
1742,172839.60413553347
1743,173564.2243735902
1744,318954.1085860078
1745,242414.06323470408
1746,274821.2076188279
1747,218270.70920151245
1748,205205.7848440992
1749,159986.79670838465
1750,152588.28161765996
1751,228630.0421554477
1752,125171.39112344048
1753,140221.02876553396
1754,217796.24865254475
1755,165441.63803225543
1756,122536.51136792032
1757,122063.39595132475
1758,148673.65983123577
1759,168498.96260940877
1760,159924.84226190258
1761,154273.91017657626
1762,174172.63047699965
1763,167677.73672087543
1764,119761.10900396615
1765,168305.26916249492
1766,172554.77944368593
1767,198992.56250356973
1768,140295.91586917883
1769,166247.6842201002
1770,138905.9969403455
1771,140876.36702243474
1772,141040.7187875038
1773,143892.86827329244
1774,131474.72581789628
1775,135489.16055874163
1776,119780.49855703708
1777,119257.71343410313
1778,131713.27121050455
1779,116235.25120593426
1780,177279.9479083069
1781,135927.10288938007
1782,101745.84638483443
1783,127730.38022694047
1784,98965.4278254903
1785,119380.67551333204
1786,153141.08553271525
1787,167547.2835371793
1788,61567.13313112269
1789,98546.3958080736
1790,92258.49694491742
1791,174137.1227650432
1792,153416.22938337308
1793,136200.93721555913
1794,140711.2318041966
1795,137920.38952238287
1796,121474.03110362036
1797,118124.75825084499
1798,127654.24869157241
1799,116706.36823427858
1800,125663.30980836743
1801,130690.1860808594
1802,150592.82055328836
1803,148061.043716668
1804,139874.19247154845
1805,136692.6623579499
1806,113220.3424549751
1807,145973.51252052523
1808,120141.41875370387
1809,127882.99974502689
1810,144271.85889019692
1811,115117.79750938182
1812,117204.856877204
1813,122533.42606996253
1814,101474.32605902286
1815,65653.87895400243
1816,106123.54573411564
1817,124286.62733376074
1818,136983.6734672836
1819,116196.90131263678
1820,84051.93238155097
1821,121164.07420326454
1822,148404.89345241198
1823,63332.85856527176
1824,137507.86964132887
1825,138851.89479460576
1826,104360.90175412376
1827,110950.19501212193
1828,137371.85480944507
1829,116197.47505570794
1830,141502.58925913446
1831,168880.47578480668
1832,111979.25164470749
1833,145105.11708089014
1834,132205.98426294417
1835,176991.6314066324
1836,126805.50991548244
1837,101494.121414392
1838,134757.61342478468
1839,89519.43182432852
1840,162873.19118513752
1841,151425.42812745553
1842,91015.51873213827
1843,143756.30325885245
1844,136270.4406449929
1845,141159.31738614937
1846,150746.51739006216
1847,152240.57657725248
1848,62204.23577443229
1849,118031.96063029903
1850,132520.91867249148
1851,153183.5279483888
1852,129917.4928530586
